11069	0.984499	0.304775	2
5529	5.771629	1.617345	2
71866	10.017319	0.216991	1
9374	1.954654	0.739635	2
29977	7.389701	1.640186	3
75844	14.431903	0.229091	1
20428	8.146155	1.698788	3
65401	11.945874	1.441836	1
34988	10.112941	0.455958	3
54876	11.185823	0.297456	3
17465	6.698052	1.183378	2
59179	3.808032	1.077677	1
11989	4.044954	1.041906	2
7846	3.998654	0.697177	2
26051	8.599610	0.348587	3
9073	4.892202	1.300776	2
73914	8.400520	0.160651	1
42814	2.778322	0.435424	1
26605	7.437257	1.032228	3
43656	8.641643	0.541683	3
352	3.328958	1.688880	2
48210	11.195921	0.598049	3
11929	10.003087	0.194878	3
950	2.977037	1.365929	2
33180	11.672299	1.677701	3
5691	1.143041	0.436578	2
36324	9.469209	1.357107	3
45486	11.412542	1.404778	3
19207	6.222928	0.030738	2
77699	10.240570	0.885888	1
21716	3.590101	0.628174	2
3826	4.268757	0.871201	2
13551	2.499937	0.593487	2
7677	0.000000	1.445653	2
11088	7.971818	0.998817	2
71776	10.087299	1.075872	1
31803	10.533138	0.946805	3
45645	1.636357	0.149982	1
18360	0.000000	1.373802	2
8407	2.195314	0.858072	2
8883	2.848723	0.791801	2
66537	11.763728	0.916827	3
14547	6.827857	1.308037	2
44260	8.534676	0.532312	3
41530	4.846813	0.775238	1
69255	5.735915	0.778966	1
57057	3.863496	0.107369	1
38441	3.695499	1.126757	1
38962	10.004710	1.542243	3
19846	8.850756	0.911043	3
1712	4.447986	0.032974	2
26690	12.324044	0.239524	3
20959	8.953999	0.192976	3
10979	6.039786	1.507811	2
9448	3.829793	0.818253	2
10465	1.962561	0.891311	2
73507	9.966137	0.709058	1
5821	0.572865	0.253810	2
30496	8.501041	0.207489	3
3392	6.301447	0.911496	2
6800	2.201618	0.095623	2
41949	11.226708	1.610391	3
32493	6.380333	0.027970	3
55876	6.360701	1.429944	3
86245	15.172481	1.223909	1
46696	7.565378	0.739915	3
5053	2.030876	1.107975	2
11163	5.938336	0.999369	2
45674	11.974183	0.389067	3
5522	7.107151	1.412613	2
53810	4.796593	1.343318	1
32993	7.019385	0.794693	3
5053	4.602164	1.642059	2
57899	4.032956	0.021051	1
19451	11.706817	0.072352	3
6411	2.019726	0.997775	2
42779	3.909321	1.349092	1
37151	6.891690	1.486528	3
57998	0.123496	0.341956	1
5158	4.231093	1.610340	2
33855	11.691237	1.080338	3
76456	13.408420	1.258180	1
11047	10.334790	0.670455	2
6087	4.856818	0.458872	2
3731	5.004603	0.735693	2
48564	4.591555	0.026570	1
5170	0.000000	1.344294	2
14290	3.475913	0.428646	2
9974	4.349478	1.565629	2
46321	4.718308	1.203516	3
28527	8.853400	1.496960	3
9247	3.827425	0.346479	2
70465	8.892583	0.175465	1
43177	12.935311	1.208389	3
47895	8.467751	0.419712	3
68150	7.471914	0.643179	1
9121	9.063266	0.286978	3
73258	9.259120	0.287728	1
31090	11.108156	1.270916	3
38067	10.343783	1.233562	3
37719	15.244749	0.305449	3
19413	5.907514	1.067851	2
10825	2.747799	1.355314	2
8903	1.814891	0.729138	2
30257	11.537835	1.277654	3
46953	8.047332	1.179740	3
37468	3.507173	1.095018	1
4768	2.898307	0.606572	2
21715	10.172215	0.738689	3
30480	10.210449	1.515562	3
23399	3.145753	0.924501	1
12941	2.112262	0.635041	2
57318	9.137848	0.071789	3
17371	1.952609	0.524065	2
41531	7.617405	0.138007	3
37190	9.537300	1.187072	3
26881	4.607751	0.604429	1
34119	0.618383	0.147458	1
61028	6.530815	0.326395	1
17705	3.765028	1.186238	2
5622	4.235661	0.118110	2
6259	5.658611	0.411641	2
41414	9.909787	1.095248	3
41398	2.093418	0.590602	1
1138	6.975182	0.514250	2
36614	8.936433	1.514726	3
779	6.964787	1.699277	2
28733	8.308438	1.127176	3
44374	2.730191	1.509583	1
72200	11.226018	0.804603	1
27719	9.091300	0.232182	3
44028	13.016564	0.179003	3
34330	9.632898	1.088119	3
75286	15.506066	0.794253	1
49587	11.479670	0.129892	3
71234	5.439922	0.140540	1
24534	2.019744	0.275294	1
9256	3.461252	0.008529	2
65672	5.876292	1.040441	1
62679	3.525635	1.628449	1
45314	0.699442	0.393819	1
12284	6.236166	0.875369	2
66673	8.691955	0.646653	1
8431	4.693202	0.755192	2
28010	10.419833	1.467149	3
9994	1.864150	1.600755	2
11416	2.866574	0.157148	2
37725	0.247946	0.444199	1
15421	4.642154	1.183867	2
19604	3.286314	1.381444	2
31441	12.310489	0.485472	3
24388	14.964852	0.916859	3
36398	1.462283	0.095355	1
26241	1.559762	1.336141	1
58901	4.656855	1.060623	1
7205	1.619919	1.367915	2
71846	11.300923	0.277509	1
37156	6.026857	1.683172	3
13017	3.311276	1.052613	2
83354	11.243977	1.385540	1
32294	10.956253	0.248939	3
29442	10.444505	1.457658	3
25878	12.003368	0.952672	3
73631	7.371884	1.230125	1
36686	11.034151	1.136385	3
48530	12.204820	0.022641	3
32672	2.759017	0.816137	1
27367	8.576057	1.569655	3
43663	0.500600	1.117472	1
54373	1.736896	1.634337	1
14597	2.726021	1.542418	2
27887	3.051589	1.125450	1
44494	10.752071	1.688375	3
8822	0.000000	0.340754	2
38240	10.489952	1.029404	3
1783	3.731238	0.240817	2
49189	5.734772	1.489293	1
77274	14.880698	0.961454	1
54665	7.953182	0.400339	3
47355	1.977129	0.502024	1
5488	12.329818	0.754492	3
81683	10.685566	1.181622	1
51315	10.470142	0.352576	3
45728	4.399809	0.522594	1
58002	1.589918	0.814477	1
35821	7.432306	1.132310	3
16437	3.780733	0.609036	2
35608	8.490239	1.660346	3
7469	0.537554	0.294499	2
31707	5.550642	0.014903	1
49830	7.840741	1.475772	3
5943	9.126608	1.284635	3
14300	5.944317	0.925061	2
44166	9.525820	1.149906	3
17619	11.078831	1.308079	3
66165	4.183822	1.675283	1
25492	2.276986	1.536180	2
13280	2.569548	1.136139	2
8139	0.000000	1.305494	2
10651	4.245184	1.110586	2
33234	4.909895	0.953793	1
62969	5.073015	1.498232	1
7136	5.160362	1.013687	2
46843	9.727362	0.022389	3
38144	9.479299	1.140791	3
59782	3.975819	1.023706	1
31323	12.526854	1.633952	3
30089	12.606770	0.592427	3
53842	4.120626	1.313689	1
45074	10.141218	0.724413	3
10380	3.468662	1.088257	2
66768	7.892056	0.550314	1
78981	14.822129	0.168907	1
28206	9.061096	1.519478	3
12961	4.870489	0.345795	2
11864	1.030747	0.585800	2
32913	13.362109	1.368931	3
17995	0.766455	1.531791	2
27522	11.995904	0.987274	3
37178	10.881131	1.394391	3
13802	4.872406	1.578173	2
36589	11.722370	0.948177	3
9306	4.742103	0.307371	2
30747	4.004770	1.241975	1
61014	6.778689	1.372585	1
52852	9.082682	1.661637	3
10094	0.000000	0.423140	2
17116	12.435807	0.697635	3
31950	1.393258	1.659700	1
44411	11.079791	1.130235	3
52198	11.647572	0.468565	3
4809	5.338346	1.627175	2
70513	14.288403	0.659905	1
45501	2.343597	0.790095	1
43824	4.623811	0.611134	1
36704	4.717839	0.783932	1
72341	10.696425	0.180113	1
7164	0.000000	1.636383	2
77088	16.227899	0.606596	1
20230	9.129118	0.647319	3
44439	10.919319	1.587482	3
33122	10.929060	0.705123	3
42199	1.249531	0.454234	1
40479	8.449665	1.586358	3
15048	8.846861	1.661411	2
66123	8.756470	0.609000	1
22448	10.815453	1.136554	3
28861	4.980927	0.096572	1
74620	10.580713	0.888129	1
5161	6.443218	1.370801	2
41573	10.227385	0.078788	3
27568	4.619487	0.266444	1
73410	12.331971	0.900202	1
26654	8.237561	1.539374	3
30304	4.720247	0.026145	3
29706	10.957225	0.710082	3
27588	9.130267	0.869024	3
25449	10.084727	1.267342	3
14167	3.781508	1.298183	2
76318	10.217392	0.026563	1
55068	2.349137	1.167657	1
13378	3.473974	0.841464	2
2466	5.965044	1.234986	2
4046	5.292279	0.169717	2
25295	11.823969	0.641648	3
40308	8.548179	0.055606	3
9608	1.215504	1.478192	2
63854	3.911522	0.109616	1
32726	3.659287	1.342758	1
57654	2.263918	1.378999	1
40866	8.675254	1.453272	3
9076	3.304564	1.072376	2
26390	12.829744	1.125873	3
7052	3.625960	0.784114	2
8574	4.612862	0.193871	2
16382	0.582759	0.902019	2
27147	11.699304	0.754027	3
47139	9.635251	0.875416	3
34914	11.707862	1.347280	3
39700	2.343719	1.689101	1
13801	3.623932	0.377845	2
14765	10.549830	0.707522	3
40976	5.656153	1.048427	3
8363	13.901074	0.760664	3
65279	9.296868	0.381250	1
13817	2.977273	1.420908	2
2865	1.676755	0.682029	2
37754	9.567987	0.975454	3
50037	8.299241	0.568606	3
3973	0.990194	0.352796	2
37714	10.686502	0.205968	3
3047	1.143149	0.311384	2
24975	10.663730	0.383261	3
38754	6.869199	0.970991	3
59898	4.401120	0.351550	1
10973	0.000000	1.648477	2
33956	12.749167	1.658410	3
10844	2.367785	0.133254	2
1179	0.037765	1.257172	2
38631	0.988196	0.753875	1
8746	1.877659	1.526720	2
17726	6.504876	1.306792	2
42097	12.367271	1.382808	3
55793	10.543507	1.683312	3
51641	3.790664	0.089368	1
32778	3.002901	1.457692	1
24191	1.138786	1.472185	1
35632	7.494700	0.552222	3
7910	5.828359	0.132695	2
18850	3.547770	1.089561	2
14822	0.000000	0.029934	2
55792	4.796388	1.029595	1
14612	0.000000	1.545803	2
44188	11.710938	0.971452	3
35525	9.293385	0.040971	3
35517	2.782066	0.371959	1
61388	5.772094	0.068250	1
22907	5.417530	1.663456	3
3774	4.696748	0.746498	2
58456	3.330965	0.282878	1
17712	5.495361	0.171876	2
67531	6.848995	1.240195	1
40838	9.264283	1.388935	3
11529	3.460579	0.384457	2
67133	3.355578	0.994000	1
15042	2.870426	1.349076	2
34829	5.106599	1.479137	3
31540	11.624675	0.186880	3
31420	11.047246	0.623434	3
30926	10.423953	0.730514	3
49009	9.138861	0.271729	3
48757	1.493767	0.106446	1
4525	4.396844	0.496092	2
74448	13.224981	0.583746	1
8954	3.844238	0.954981	2
12862	2.954227	1.325966	2
11062	3.818733	1.370366	2
27534	2.956747	0.475047	1
46586	6.606287	1.573096	3
2355	2.498116	1.516211	2
11184	1.178159	0.080336	2
68001	6.578953	0.605806	1
58404	2.909718	1.659129	1
31225	6.086837	0.058894	3
21222	8.421451	0.673733	3
36724	9.529316	1.276996	3
12036	5.597076	0.998586	2
52786	8.024391	0.816747	3
8761	2.019419	1.432631	2
28817	5.451591	0.968227	3
6724	6.626606	0.183087	2
35664	10.243916	0.683859	3
59145	6.669890	1.028814	1
23389	3.645719	0.542131	1
70386	12.931695	0.005322	1
18919	2.820046	1.228478	2
3652	1.718832	0.950257	2
30880	10.396337	0.788082	3
34743	9.514659	1.330449	3
71857	12.930231	0.438998	1
49017	12.665086	1.518219	3
29042	12.960047	1.633710	3
30201	13.036227	0.776765	3
49616	14.880969	0.619782	3
4701	5.430651	1.483077	2
2409	5.954722	0.057848	2
34580	10.539014	1.576700	3
47163	2.565382	0.643905	1
13963	5.648960	0.877234	2
72899	14.054075	0.884159	1
27097	12.286729	0.416923	3
20826	2.767501	0.412571	2
51492	10.331964	0.817664	3
2982	1.407074	1.069410	2
40826	8.952629	1.113131	3
12530	6.764458	1.093968	2
81858	9.622842	0.777804	1
41611	11.618040	1.126437	3
80279	19.990272	0.881138	1
72670	15.023608	0.542723	1
35674	10.566124	1.427995	3
58846	6.050091	1.196638	1
3917	5.336538	1.323931	2
16789	0.000000	0.539147	2
38038	11.943193	0.977878	3
43914	9.141905	0.670738	3
32184	1.316284	0.010379	1
14084	0.757300	0.928404	2
26773	11.189785	0.438031	3
33541	8.083550	0.501707	3
25318	10.219292	0.144440	3
25445	3.283145	0.288715	1
25375	5.498903	0.537345	1
5845	0.775188	0.951563	2
46487	0.402623	1.199039	1
71858	15.068082	1.435666	1
14879	4.813013	1.163172	2
32733	8.310589	0.133417	3
62299	4.852365	0.221241	1
68901	2.045288	0.639230	1
10945	0.000000	1.682307	2
66282	8.034125	0.215772	1
41728	15.065892	0.196805	3
68509	9.264175	0.680269	1
22835	10.300002	0.624554	3
14041	7.057123	0.608679	2
20780	5.104191	0.092923	2
36507	10.702200	0.537250	3
8403	0.000000	0.651986	2
36955	6.718420	0.838295	3
7419	0.000000	0.094543	2
39642	11.813308	0.710006	3
62699	10.168426	0.918893	1
31815	6.583167	1.583696	3
60452	5.901887	0.464641	1
10577	4.593912	1.408087	2
42408	9.908532	1.377165	3
8936	1.521145	1.677474	2
43455	7.990312	1.065118	3
23037	8.189579	0.556897	3
59209	4.676618	1.223238	1
4227	6.412917	1.118356	2
26159	7.493398	1.171091	3
41503	7.134784	0.041746	3
48459	8.273906	0.800072	3
14796	0.519455	1.615730	2
71251	8.172464	1.327717	1
42349	8.908879	0.808251	3
29781	10.828887	0.596011	3
32209	10.626871	0.886607	3
73497	10.535914	1.368975	1
14611	4.095255	0.562557	2
5893	2.187497	1.152071	2
34631	12.840551	1.625717	3
74524	12.638495	1.438126	1
56506	2.354728	1.341703	1
13554	5.099787	1.566080	2
8553	0.218966	0.526760	2
3955	5.459094	0.719606	2
37654	11.826039	1.485528	3
8286	4.881202	1.173816	2
24774	1.250308	0.055430	1
45005	2.858075	1.223321	1
16603	10.774551	1.660089	3
16556	10.138181	1.148634	2
19754	0.000000	0.035773	2
35900	14.076688	0.797457	3
29378	14.290877	1.581207	3
10231	3.013181	0.284712	2
7935	7.375319	0.001813	2
17775	0.487002	0.313017	2
32786	1.629449	1.052231	1
33797	7.279968	0.940757	3
26936	2.036527	0.340999	1
43731	3.386517	1.089897	1
11284	3.258392	0.022394	2
7496	5.089034	1.303373	2
67050	7.896080	0.330068	1
34579	12.639173	0.012206	3
12509	1.074555	0.662342	2
51475	2.269855	0.596505	1
55332	0.000000	0.878031	1
26864	14.609184	0.511833	3
8049	4.189397	1.358226	2
75020	11.554826	0.947884	1
9072	3.726457	0.278688	2
31664	8.591445	0.360420	3
13260	6.135478	1.050317	2
41830	9.607632	0.685679	3
15245	2.953326	1.137106	2
10494	6.949078	1.017595	2
33219	10.950118	0.283954	3
38233	10.531888	0.265143	3
41617	14.214389	0.748632	3
4113	5.333805	1.372928	2
23957	4.455668	0.289446	1
13099	5.866994	1.644716	2
29114	8.495141	0.287166	3
73773	9.896251	1.117900	1
52678	5.879923	1.219384	1
36677	10.264736	0.798722	3
26171	2.042866	0.142184	1
9856	4.640067	1.679130	2
6061	4.285512	1.172861	2
19021	0.000000	1.116398	2
41181	10.412087	1.314245	3
73881	9.828318	0.195225	1
5221	6.952619	0.923377	2
70279	8.032558	0.218735	1
10301	6.511149	0.739962	2
11427	2.273342	1.410442	2
37733	8.270988	1.196983	3
7472	6.785478	1.584849	2
16381	5.210808	1.060957	2
53385	12.425657	0.212668	3
33833	10.143159	0.734713	3
35844	9.811362	1.507081	3
16215	1.480464	1.485923	2
34342	10.528289	0.559943	3
33208	11.627619	0.063585	3
37187	10.557874	1.378431	3
47192	9.856435	1.028105	3
9525	2.714892	1.373026	2
20331	8.709840	0.330864	3
54038	1.998564	0.576328	1
57506	5.129825	0.078052	1
39178	13.549566	0.553547	3
17415	12.493355	0.631294	3
21277	8.772806	0.089825	3
25059	5.443825	1.155803	1
10991	7.491382	0.869250	2
27393	0.235413	0.647664	1
78603	7.165750	1.563058	1
8933	1.064316	1.536108	2
13108	5.271827	1.404704	2
15714	4.596133	0.282766	2
0	5.498155	0.805984	2
34678	6.353466	0.552199	3
60297	6.189595	1.522912	1
42281	13.357241	0.350609	3
37775	9.105592	1.065451	3
11806	2.963580	0.067804	2
52479	9.335278	1.158245	3
66574	5.366119	0.448599	1
28993	3.238015	0.825454	1
5699	3.925049	1.033925	2
0	0.000000	0.546226	2
11131	3.149081	0.582454	2
5896	7.561808	0.434166	2
17380	2.644875	0.946722	2
27011	0.385311	0.816361	1
74315	15.159268	0.758141	1
78349	12.505879	0.137863	1
69232	14.826138	1.508184	1
5278	0.000000	0.570821	2
38463	8.214323	0.071997	3
17151	0.000000	0.854113	2
48535	10.199138	0.634364	3
7795	4.021345	0.923344	2
69911	3.495107	0.770857	1
9590	3.646461	0.241026	2
16607	1.684336	1.663327	2
57869	4.332475	0.810067	1
18388	0.254263	0.159329	2
38283	9.129313	0.868365	3
10799	3.523340	1.221000	2
16495	9.009341	1.512150	3
78148	9.681502	0.660328	1
13105	1.349653	1.215695	2
37169	10.422898	0.392664	3
82796	14.587444	0.744805	1
60105	10.229479	0.604563	1
22146	3.332794	1.388718	1
75721	15.420616	1.503975	1
4397	4.743281	0.629322	2
29153	8.475875	0.960284	3
12598	1.421556	0.674465	2
46736	1.104922	1.314587	1
45045	9.837537	1.142377	3
10937	7.189606	0.047940	2
66095	8.690454	0.514672	1
72477	9.988799	1.218794	1
62160	7.089374	0.707680	1
29150	9.329540	1.631209	3
22538	0.000000	0.729486	2
53872	4.393470	0.059738	1
21483	7.996426	0.499382	3
8556	0.416715	0.565557	2
17903	9.514408	1.084141	3
18496	6.196319	1.083399	2
3056	7.242269	0.385720	2
41986	9.822961	1.639839	3
31809	9.166242	0.114105	3
6294	4.325429	1.643370	2
22533	2.827176	0.126362	1
10339	4.382548	0.728074	3
13080	7.312076	0.452899	2
7338	3.259542	1.438389	2
80317	13.246338	0.799177	1
30248	10.723658	1.419269	3
42859	3.195369	1.105980	1
37713	11.061984	1.005652	3
72681	9.925368	0.650910	1
20570	6.674667	0.532442	3
27418	10.734764	0.935741	3
77566	8.890033	1.493204	1
48562	9.885344	1.285548	3
52579	10.054661	1.475066	3
33038	8.767624	0.099636	3
72292	9.204410	0.832265	1
70347	11.152590	0.926247	1
19983	4.325168	1.184490	2
50034	12.098045	0.710295	3
53119	2.206456	1.338703	1
64711	8.684584	0.408710	1
38341	10.842433	0.442068	3
10854	2.104772	0.080303	2
19939	8.585891	0.557980	3
242	4.104808	1.200553	2
67181	8.013090	0.176299	1
60944	4.990034	0.507800	1
31554	0.000000	0.226403	1
36200	5.912090	0.949989	1
45522	5.057841	0.183718	1
20243	5.147156	0.990082	2
72921	10.500360	1.497584	1
12015	0.000000	0.832786	2
33155	11.674142	0.371062	3
328	4.094115	0.950815	2
38271	13.841739	0.953168	3
2616	0.409345	1.036405	2
4456	3.478748	1.401334	2
15339	3.095296	0.891113	2
40386	11.132026	0.518500	3
63015	9.248313	0.521462	1
14734	2.330796	0.901013	2
7546	4.080043	1.685828	2
40866	5.469461	0.874792	1
35841	12.520440	1.480946	3
24517	12.312186	0.700971	3
30520	2.076110	1.493494	1
48916	1.204091	1.306638	1
34986	0.010261	0.278603	1
37317	2.691989	0.273480	1
14260	3.682966	0.642671	2
34940	9.016444	1.565753	3
71532	16.568956	0.372084	1
46821	11.340034	0.004336	3
15489	11.011675	0.835633	3
41187	8.275742	1.460717	3
30829	3.631670	1.640833	1
46185	13.465264	0.976018	3
45843	5.158690	0.974261	3
70140	2.155969	1.068255	1
56767	4.279320	0.910060	1
32959	3.541389	0.551217	1
49003	6.319174	1.670683	1
12068	5.290975	1.639056	2
11523	4.265894	0.805163	2
41521	9.572414	0.112148	3
32927	10.282530	0.903928	3
15069	2.595151	0.657381	2
8821	2.754739	0.079260	2
50727	9.849798	0.451178	3
75532	13.159407	0.965786	1
39437	3.152201	0.986858	1
7829	1.985353	0.843312	2
63315	3.540841	1.061233	1
19202	11.466683	1.378663	3
12616	1.813948	1.675706	2
28657	10.771380	0.380268	3
72138	14.435374	1.553937	1
5268	3.848837	1.541918	2
35622	10.964842	0.674252	3
42496	2.910288	0.227998	1
8497	3.727772	1.619189	2
15801	5.145672	0.733267	2
25893	9.543346	1.656906	3
14488	0.795172	1.350521	2
20686	7.913422	0.822292	3
27623	7.270570	1.482387	3
9836	4.346074	0.399569	2
57045	1.349392	1.033138	1
75856	14.196003	1.606625	1
3153	4.122585	0.858019	2
7958	12.443826	1.129592	3
25996	10.839111	1.145428	3
0	3.607364	0.023264	2
15241	0.453644	0.317485	2
79159	12.782546	1.234719	1
49697	13.860240	0.039068	3
7246	3.268229	0.595200	2
28311	7.130246	0.803397	3
29686	7.877309	0.581810	3
13196	6.206668	0.073995	2
31780	9.299757	0.645347	3
56640	8.789449	0.180731	3
7373	3.571215	1.223091	2
0	1.609938	0.278666	2
12067	5.160595	1.182809	2
24076	5.459057	0.720353	1
8974	8.882713	0.368173	2
31195	2.768072	1.633708	1
74818	16.031721	1.628940	1
26552	10.238090	0.414254	3
24159	1.029856	0.655914	1
41077	13.104533	0.501040	3
75588	7.142911	1.679816	1
36899	6.398223	0.568700	3
30826	7.104658	0.640855	3
73287	7.038606	0.838442	1
0	4.160606	0.701339	2
33642	3.599813	0.391286	1
72622	10.105230	1.380428	1
55817	4.218070	0.887802	1
41607	0.000000	1.057446	1
28644	2.741824	1.543005	1
37127	10.717132	1.539440	3
11139	2.322384	0.600154	2
12241	5.905670	1.261564	2
42808	8.877489	0.397878	3
9805	0.000000	1.379439	2
39839	6.685551	1.338730	3
28539	4.054566	0.338411	1
76142	12.085512	1.599740	1
25599	10.553967	0.845867	3
74582	9.781452	0.818033	1
43145	11.123371	1.580151	3
27884	10.864111	1.492998	3
41489	9.983945	0.273244	3
26667	12.425253	1.258941	3
70286	13.727876	1.642999	1
27905	12.460399	0.555346	3
68655	7.177512	1.671839	1
14692	9.413845	1.397550	3
22861	3.713230	0.684184	1
16420	14.388389	0.326641	3
39987	9.192479	1.582970	3
26412	4.319470	0.954575	1
31738	13.149350	0.380850	3
35081	3.458063	0.346134	1
32145	10.648711	0.268209	3
18583	9.156295	0.170258	3
25399	11.166707	1.292736	3
3917	3.314517	0.774927	2
21199	7.921388	0.790311	2
30610	2.931104	1.224490	1
15629	0.467472	1.164928	2
6965	8.348733	0.259324	2
7874	0.994230	0.026513	2
65426	11.154915	0.622309	1
25832	11.548067	0.177490	3
32496	2.388716	0.966785	1
42631	10.890709	0.403532	3
28070	1.961875	0.951246	1
46489	9.254098	0.203915	3
66345	6.962453	1.455721	1
69080	7.347183	1.021965	1
48253	12.385008	0.139725	3
8613	4.136346	1.029799	2
58427	7.414217	1.292904	3
25546	10.958958	1.249235	3
51129	4.770891	0.276096	1
22092	9.616397	0.062781	3
13403	2.714764	0.778364	2
9105	2.849381	1.368817	2
72785	13.753615	0.643764	1
13572	3.792170	0.662269	2
11274	0.798214	1.102902	2
7902	3.076385	0.534758	2
29077	12.362963	1.379233	3
26826	6.688797	1.608832	3
31294	7.026865	1.122542	3
2291	5.132368	1.303341	2
8173	0.000000	1.316601	2
43493	9.061279	0.562573	3
8467	7.634715	1.526227	2
17220	8.340166	0.011928	3
42494	0.420037	0.803540	1
12078	1.925283	1.356235	2
63612	8.497732	1.575875	1
64377	15.745171	1.660894	1
231	5.133728	0.390437	2
39038	13.437664	0.826257	3
43545	5.186161	0.404397	3
12141	3.865040	0.342557	2
9663	2.627936	1.673176	2
31205	11.194834	0.379171	3
65144	9.130779	0.756908	1
37879	11.077089	0.628643	3
60466	6.644996	0.624781	1
80156	16.518935	0.305132	1
18624	11.159189	1.431711	3
57029	14.106428	1.028038	3
50163	10.639593	0.975836	3
9611	0.982311	0.110154	2
7963	0.000000	0.392175	2
34495	8.875381	1.130392	3
28269	6.194394	0.862945	1
10580	6.288568	0.027693	2
54549	4.968151	1.454340	1
25061	5.054764	0.424411	1
6920	1.624571	1.279898	2
71431	12.094482	0.462811	1
20059	8.490551	1.513754	3
24141	9.433992	0.631625	3
71871	9.252552	0.550475	1
43105	2.961462	1.569298	1
8208	0.000000	0.249084	2
71578	11.547574	0.996010	1
67954	8.755053	1.139160	1
45636	7.998662	0.690910	3
16087	4.133192	0.744952	2
12075	2.937876	0.108553	2
38845	2.013202	0.834014	1
40631	8.762654	0.059607	3
